Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,2450.094538301029,0.0,0.0,0.0,2450.094538301029
t1,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0
t6,0.05539097744360877,0.0,0.0,0.0,0.05539097744360877
t7,0.14863909774436124,0.0,0.0,0.0,0.14863909774436124
t8,0.13429323308270646,0.0,0.0,0.0,0.13429323308270646
t9,0.22754135338345804,0.0,0.0,0.0,0.22754135338345804
t10,0.2235563909774445,0.0,0.0,0.0,0.2235563909774445
t11,0.13429323308270646,0.0,0.0,0.0,0.13429323308270646
t12,0.04981203007518786,0.0,0.0,0.0,0.04981203007518786
t13,0.023909774436090103,0.0,0.0,0.0,0.023909774436090103
t14,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0
t17,0.4746090225563915,0.0,0.0,0.0,0.4746090225563915
t18,0.44990225563909725,0.0,0.0,0.0,0.44990225563909725
t19,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0
t29,0.058180451127820554,0.0,0.0,0.0,0.058180451127820554
t30,0.2048270676691719,0.0,0.0,0.0,0.2048270676691719
t31,0.30763909774436193,0.0,0.0,0.0,0.30763909774436193
t32,0.2522481203007514,0.0,0.0,0.0,0.2522481203007514
t33,0.3092330827067675,0.0,0.0,0.0,0.3092330827067675
t34,0.31640601503759225,0.0,0.0,0.0,0.31640601503759225
t35,0.2323233082706775,0.0,0.0,0.0,0.2323233082706775
t36,0.09524060150375924,0.0,0.0,0.0,0.09524060150375924
t37,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0,0.0
t40,0.0649548872180441,0.0,0.0,0.0,0.0649548872180441
t41,0.514857142857144,0.0,0.0,0.0,0.514857142857144
t42,0.5212330827067655,0.0,0.0,0.0,0.5212330827067655
t43,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0
t53,0.15023308270676772,0.0,0.0,0.0,0.15023308270676772
t54,0.446315789473684,0.0,0.0,0.0,0.446315789473684
t55,0.7898195488721811,0.0,0.0,0.0,0.7898195488721811
t56,0.4423308270676687,0.0,0.0,0.0,0.4423308270676687
t57,0.07491729323308327,0.0,0.0,0.0,0.07491729323308327
t58,0.04184210526315724,0.0,0.0,0.0,0.04184210526315724
t59,0.05499248120300848,0.0,0.0,0.0,0.05499248120300848
t60,0.010360902255638571,0.0,0.0,0.0,0.010360902255638571
t61,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0,0.0
t64,0.06136842105263174,0.0,0.0,0.0,0.06136842105263174
t65,0.48656390977443564,0.0,0.0,0.0,0.48656390977443564
t66,0.5319924812030079,0.0,0.0,0.0,0.5319924812030079
t67,0.013947368421052708,0.0,0.0,0.0,0.013947368421052708
t68,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0
t77,0.13548872180451088,0.0,0.0,0.0,0.13548872180451088
t78,0.4208120300751874,0.0,0.0,0.0,0.4208120300751874
t79,0.7655112781954898,0.0,0.0,0.0,0.7655112781954898
t80,0.416827067669173,0.0,0.0,0.0,0.416827067669173
t81,0.008368421052631803,0.0,0.0,0.0,0.008368421052631803
t82,0.0,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0
t87,14.637674391085262,0.0,0.0,0.0,14.637674391085262
t88,9.838115053597473,0.0,0.0,0.0,9.838115053597473
t89,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,0.0,0.0
t113,0.39052631578947405,0.0,0.0,0.0,0.39052631578947405
t114,0.42758646616541185,0.0,0.0,0.0,0.42758646616541185
t115,0.0,0.0,0.0,0.0,0.0
t116,13.702890756718897,0.0,0.0,0.0,13.702890756718897
t117,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0
t137,0.0,0.0,0.0,0.0,0.0
t138,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0
t161,0.37657894736842223,0.0,0.0,0.0,0.37657894736842223
t162,0.3773759398496246,0.0,0.0,0.0,0.3773759398496246
t163,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0
t169,0.0,0.0,0.0,0.0,0.0
t170,0.0,0.0,0.0,0.0,0.0
t171,0.0,0.0,0.0,0.0,0.0
t172,0.0,0.0,0.0,0.0,0.0
t173,0.006375939849623258,0.0,0.0,0.0,0.006375939849623258
t174,0.12632330827067673,0.0,0.0,0.0,0.12632330827067673
t175,0.1789248120300755,0.0,0.0,0.0,0.1789248120300755
t176,0.22833834586466129,0.0,0.0,0.0,0.22833834586466129
t177,0.2984736842105269,0.0,0.0,0.0,0.2984736842105269
t178,0.20482706766917325,0.0,0.0,0.0,0.20482706766917325
t179,0.0761127819548868,0.0,0.0,0.0,0.0761127819548868
t180,0.010759398496240635,0.0,0.0,0.0,0.010759398496240635
t181,0.0,0.0,0.0,0.0,0.0
t182,0.0,0.0,0.0,0.0,0.0
t183,0.0,0.0,0.0,0.0,0.0
t184,0.0,0.0,0.0,0.0,0.0
t185,0.16577443609022602,0.0,0.0,0.0,0.16577443609022602
t186,0.4853684210526312,0.0,0.0,0.0,0.4853684210526312
t187,0.29488721804511275,0.0,0.0,0.0,0.29488721804511275
t188,0.0,0.0,0.0,0.0,0.0
t189,0.0,0.0,0.0,0.0,0.0
t190,0.0,0.0,0.0,0.0,0.0
t191,0.0,0.0,0.0,0.0,0.0
t192,0.0,0.0,0.0,0.0,0.0
t193,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0
t197,0.11038345864661725,0.0,0.0,0.0,0.11038345864661725
t198,0.30206015037594014,0.0,0.0,0.0,0.30206015037594014
t199,0.4435263157894722,0.0,0.0,0.0,0.4435263157894722
t200,0.3419097744360915,0.0,0.0,0.0,0.3419097744360915
t201,0.27257142857142824,0.0,0.0,0.0,0.27257142857142824
t202,0.17055639097744368,0.0,0.0,0.0,0.17055639097744368
t203,0.07571428571428562,0.0,0.0,0.0,0.07571428571428562
t204,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0
t209,0.14266165413534004,0.0,0.0,0.0,0.14266165413534004
t210,0.4941353383458642,0.0,0.0,0.0,0.4941353383458642
t211,0.25822556390977436,0.0,0.0,0.0,0.25822556390977436
t212,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0,0.0
t217,0.0,0.0,0.0,0.0,0.0
t218,0.0,0.0,0.0,0.0,0.0
t219,0.0,0.0,0.0,0.0,0.0
t220,0.0,0.0,0.0,0.0,0.0
t221,2.1493859535105306,0.0,0.0,0.0,2.1493859535105306
t222,5.924045112781955,0.0,0.0,0.0,5.924045112781955
t223,0.0,0.0,0.0,0.0,0.0
t224,0.0,0.0,0.0,0.0,0.0
t225,0.0,0.0,0.0,0.0,0.0
t226,0.0,0.0,0.0,0.0,0.0
t227,0.0,0.0,0.0,0.0,0.0
t228,0.0,0.0,0.0,0.0,0.0
t229,0.0,0.0,0.0,0.0,0.0
t230,0.0,0.0,0.0,0.0,0.0
t231,0.0,0.0,0.0,0.0,0.0
t232,0.0,0.0,0.0,0.0,0.0
t233,0.1673684210526325,0.0,0.0,0.0,0.1673684210526325
t234,0.4447218045112775,0.0,0.0,0.0,0.4447218045112775
t235,0.1673684210526316,0.0,0.0,0.0,0.1673684210526316
t236,0.0,0.0,0.0,0.0,0.0
t237,0.0,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,0.0,0.0,0.0
t242,0.0,0.0,0.0,0.0,0.0
t243,0.0,0.0,0.0,0.0,0.0
t244,0.0,0.0,0.0,0.0,0.0
t245,0.10520300751879663,0.0,0.0,0.0,0.10520300751879663
t246,0.3733909774436093,0.0,0.0,0.0,0.3733909774436093
t247,0.5981428571428582,0.0,0.0,0.0,0.5981428571428582
t248,0.3885338345864655,0.0,0.0,0.0,0.3885338345864655
t249,0.12353383458646494,0.0,0.0,0.0,0.12353383458646494
t250,0.01195488721804594,0.0,0.0,0.0,0.01195488721804594
t251,0.01833082706766831,0.0,0.0,0.0,0.01833082706766831
t252,0.0,0.0,0.0,0.0,0.0
t253,0.0,0.0,0.0,0.0,0.0
t254,0.0,0.0,0.0,0.0,0.0
t255,0.0,0.0,0.0,0.0,0.0
t256,0.0,0.0,0.0,0.0,0.0
t257,0.05499248120300759,0.0,0.0,0.0,0.05499248120300759
t258,0.41045112781954884,0.0,0.0,0.0,0.41045112781954884
t259,0.24826315789473696,0.0,0.0,0.0,0.24826315789473696
t260,0.0,0.0,0.0,0.0,0.0
t261,0.0,0.0,0.0,0.0,0.0
t262,0.0,0.0,0.0,0.0,0.0
t263,0.0,0.0,0.0,0.0,0.0
t264,0.0,0.0,0.0,0.0,0.0
t265,0.0,0.0,0.0,0.0,0.0
t266,0.0,0.0,0.0,0.0,0.0
t267,0.0,0.0,0.0,0.0,0.0
t268,0.0,0.0,0.0,0.0,0.0
t269,0.09205263157894716,0.0,0.0,0.0,0.09205263157894716
t270,0.3690075187969919,0.0,0.0,0.0,0.3690075187969919
t271,0.6188646616541345,0.0,0.0,0.0,0.6188646616541345
t272,0.40048872180451234,0.0,0.0,0.0,0.40048872180451234
t273,0.17533834586466135,0.0,0.0,0.0,0.17533834586466135
t274,0.09324812030075247,0.0,0.0,0.0,0.09324812030075247
t275,0.03187969924811984,0.0,0.0,0.0,0.03187969924811984
t276,0.0,0.0,0.0,0.0,0.0
t277,0.0,0.0,0.0,0.0,0.0
t278,0.0,0.0,0.0,0.0,0.0
t279,0.0,0.0,0.0,0.0,0.0
t280,0.0,0.0,0.0,0.0,0.0
t281,0.010759398496240635,0.0,0.0,0.0,0.010759398496240635
t282,0.38773684210526316,0.0,0.0,0.0,0.38773684210526316
t283,0.27257142857142913,0.0,0.0,0.0,0.27257142857142913
t284,0.0,0.0,0.0,0.0,0.0
t285,0.0,0.0,0.0,0.0,0.0
t286,0.0,0.0,0.0,0.0,0.0
t287,0.0,0.0,0.0,0.0,0.0
t288,26.26498398299819,0.0,0.0,0.0,26.26498398299819
t289,0.0,0.0,0.0,0.0,0.0
t290,0.0,0.0,0.0,0.0,0.0
t291,0.0,0.0,0.0,0.0,0.0
t292,0.0,0.0,0.0,0.0,0.0
t293,0.0,0.0,0.0,0.0,0.0
t294,0.0,0.0,0.0,0.0,0.0
t295,0.0,0.0,0.0,0.0,0.0
t296,0.0,0.0,0.0,0.0,0.0
t297,0.0,0.0,0.0,0.0,0.0
t298,0.0,0.0,0.0,0.0,0.0
t299,0.0,0.0,0.0,0.0,0.0
t300,0.0,0.0,0.0,0.0,0.0
t301,0.0,0.0,0.0,0.0,0.0
t302,0.0,0.0,0.0,0.0,0.0
t303,0.0,0.0,0.0,0.0,0.0
t304,0.0,0.0,0.0,0.0,0.0
t305,0.0,0.0,0.0,0.0,0.0
t306,0.0,0.0,0.0,0.0,0.0
t307,0.0,0.0,0.0,0.0,0.0
t308,0.0,0.0,0.0,0.0,0.0
t309,0.0,0.0,0.0,0.0,0.0
t310,0.0,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0,0.0
t312,0.0,0.0,0.0,0.0,0.0
t313,0.0,0.0,0.0,0.0,0.0
t314,0.0,0.0,0.0,0.0,0.0
t315,0.0,0.0,0.0,0.0,0.0
t316,0.0,0.0,0.0,0.0,0.0
t317,0.012353383458646228,0.0,0.0,0.0,0.012353383458646228
t318,0.15780451127819628,0.0,0.0,0.0,0.15780451127819628
t319,0.23670676691729398,0.0,0.0,0.0,0.23670676691729398
t320,0.2765563909774418,0.0,0.0,0.0,0.2765563909774418
t321,0.3331428571428585,0.0,0.0,0.0,0.3331428571428585
t322,0.25742857142856934,0.0,0.0,0.0,0.25742857142856934
t323,0.12712030075188174,0.0,0.0,0.0,0.12712030075188174
t324,0.0027894736842100087,0.0,0.0,0.0,0.0027894736842100087
t325,0.0,0.0,0.0,0.0,0.0
t326,0.0,0.0,0.0,0.0,0.0
t327,0.0,0.0,0.0,0.0,0.0
t328,0.0,0.0,0.0,0.0,0.0
t329,0.12831578947368616,0.0,0.0,0.0,0.12831578947368616
t330,0.3829548872180437,0.0,0.0,0.0,0.3829548872180437
t331,0.2618120300751885,0.0,0.0,0.0,0.2618120300751885
t332,0.0,0.0,0.0,0.0,0.0
t333,0.0,0.0,0.0,0.0,0.0
t334,0.0,0.0,0.0,0.0,0.0
t335,0.0,0.0,0.0,0.0,0.0
t336,0.0,0.0,0.0,0.0,0.0
t337,0.0,0.0,0.0,0.0,0.0
t338,0.0,0.0,0.0,0.0,0.0
t339,0.0,0.0,0.0,0.0,0.0
t340,0.0,0.0,0.0,0.0,0.0
t341,0.12990977443609042,0.0,0.0,0.0,0.12990977443609042
t342,0.4120451127819553,0.0,0.0,0.0,0.4120451127819553
t343,0.6730601503759397,0.0,0.0,0.0,0.6730601503759397
t344,0.45269172932330815,0.0,0.0,0.0,0.45269172932330815
t345,0.1605939849624054,0.0,0.0,0.0,0.1605939849624054
t346,0.06734586466165471,0.0,0.0,0.0,0.06734586466165471
t347,0.06136842105263174,0.0,0.0,0.0,0.06136842105263174
t348,0.00039849624060117605,0.0,0.0,0.0,0.00039849624060117605
t349,0.0,0.0,0.0,0.0,0.0
t350,0.0,0.0,0.0,0.0,0.0
t351,0.0,0.0,0.0,0.0,0.0
t352,0.0,0.0,0.0,0.0,0.0
t353,0.0,0.0,0.0,0.0,0.0
t354,0.061766917293232915,0.0,0.0,0.0,0.061766917293232915
t355,0.05260150375939965,0.0,0.0,0.0,0.05260150375939965
t356,0.2279398496240601,0.0,0.0,0.0,0.2279398496240601
t357,0.009563909774436219,0.0,0.0,0.0,0.009563909774436219
t358,0.0,0.0,0.0,0.0,0.0
t359,0.0,0.0,0.0,0.0,0.0
t360,0.0,0.0,0.0,0.0,0.0
t361,0.0,0.0,0.0,0.0,0.0
t362,0.0,0.0,0.0,0.0,0.0
t363,0.0,0.0,0.0,0.0,0.0
t364,0.0,0.0,0.0,0.0,0.0
t365,0.12154135338345906,0.0,0.0,0.0,0.12154135338345906
t366,0.39650375939849614,0.0,0.0,0.0,0.39650375939849614
t367,0.6543308270676693,0.0,0.0,0.0,0.6543308270676693
t368,0.41005263157894767,0.0,0.0,0.0,0.41005263157894767
t369,0.08209022556390977,0.0,0.0,0.0,0.08209022556390977
t370,0.034270676691728674,0.0,0.0,0.0,0.034270676691728674
t371,0.03546616541353398,0.0,0.0,0.0,0.03546616541353398
t372,0.0,0.0,0.0,0.0,0.0
t373,0.0,0.0,0.0,0.0,0.0
t374,0.0,0.0,0.0,0.0,0.0
t375,0.0,0.0,0.0,0.0,0.0
t376,0.0,0.0,0.0,0.0,0.0
t377,0.0,0.0,0.0,0.0,0.0
t378,0.04184210526315901,0.0,0.0,0.0,0.04184210526315901
t379,0.03626315789473722,0.0,0.0,0.0,0.03626315789473722
t380,0.23590977443608985,0.0,0.0,0.0,0.23590977443608985
t381,0.021120300751878318,0.0,0.0,0.0,0.021120300751878318
t382,0.0,0.0,0.0,0.0,0.0
t383,0.0,0.0,0.0,0.0,0.0
t384,0.0,0.0,0.0,0.0,0.0
t385,0.0,0.0,0.0,0.0,0.0
t386,0.0,0.0,0.0,0.0,0.0
t387,0.0,0.0,0.0,0.0,0.0
t388,0.0,0.0,0.0,0.0,0.0
t389,0.12193984962405979,0.0,0.0,0.0,0.12193984962405979
t390,0.39650375939849614,0.0,0.0,0.0,0.39650375939849614
t391,0.6623007518796991,0.0,0.0,0.0,0.6623007518796991
t392,0.44312781954887104,0.0,0.0,0.0,0.44312781954887104
t393,0.11118045112782049,0.0,0.0,0.0,0.11118045112782049
t394,0.018729323308271262,0.0,0.0,0.0,0.018729323308271262
t395,0.025503759398496584,0.0,0.0,0.0,0.025503759398496584
t396,0.0,0.0,0.0,0.0,0.0
t397,0.0,0.0,0.0,0.0,0.0
t398,0.0,0.0,0.0,0.0,0.0
t399,0.0,0.0,0.0,0.0,0.0
t400,0.0,0.0,0.0,0.0,0.0
t401,0.0,0.0,0.0,0.0,0.0
t402,0.0,0.0,0.0,0.0,0.0
t403,0.053796992481203176,0.0,0.0,0.0,0.053796992481203176
t404,0.2390977443609028,0.0,0.0,0.0,0.2390977443609028
t405,0.0,0.0,0.0,0.0,0.0
t406,0.0,0.0,0.0,0.0,0.0
t407,0.0,0.0,0.0,0.0,0.0
t408,0.0,0.0,0.0,0.0,0.0
t409,0.0,0.0,0.0,0.0,0.0
t410,0.0,0.0,0.0,0.0,0.0
t411,0.0,0.0,0.0,0.0,0.0
t412,0.0,0.0,0.0,0.0,0.0
t413,0.11197744360902373,0.0,0.0,0.0,0.11197744360902373
t414,0.4008872180451126,0.0,0.0,0.0,0.4008872180451126
t415,0.6523383458646617,0.0,0.0,0.0,0.6523383458646617
t416,0.4208120300751874,0.0,0.0,0.0,0.4208120300751874
t417,0.10719548872180606,0.0,0.0,0.0,0.10719548872180606
t418,0.03148120300751778,0.0,0.0,0.0,0.03148120300751778
t419,0.018330827067669198,0.0,0.0,0.0,0.018330827067669198
t420,0.0043834586466173775,0.0,0.0,0.0,0.0043834586466173775
t421,0.0,0.0,0.0,0.0,0.0
t422,0.0,0.0,0.0,0.0,0.0
t423,0.0,0.0,0.0,0.0,0.0
t424,0.0,0.0,0.0,0.0,0.0
t425,0.0,0.0,0.0,0.0,0.0
t426,0.06216541353383498,0.0,0.0,0.0,0.06216541353383498
t427,12.091490355890384,0.0,0.0,0.0,12.091490355890384
t428,0.0,0.0,0.0,0.0,0.0
t429,0.0,0.0,0.0,0.0,0.0
t430,0.0,0.0,0.0,0.0,0.0
t431,0.0,0.0,0.0,0.0,0.0
t432,0.0,0.0,0.0,0.0,0.0
t433,0.0,0.0,0.0,0.0,0.0
t434,0.0,0.0,0.0,0.0,0.0
t435,0.0,0.0,0.0,0.0,0.0
t436,0.0,0.0,0.0,0.0,0.0
t437,0.11636090225563978,0.0,0.0,0.0,0.11636090225563978
t438,0.3849473684210527,0.0,0.0,0.0,0.3849473684210527
t439,0.626834586466166,0.0,0.0,0.0,0.626834586466166
t440,0.4072631578947359,0.0,0.0,0.0,0.4072631578947359
t441,0.08009774436090211,0.0,0.0,0.0,0.08009774436090211
t442,0.02829323308270748,0.0,0.0,0.0,0.02829323308270748
t443,0.02510526315789452,0.0,0.0,0.0,0.02510526315789452
t444,0.0,0.0,0.0,0.0,0.0
t445,0.0,0.0,0.0,0.0,0.0
t446,0.0,0.0,0.0,0.0,0.0
t447,0.0,0.0,0.0,0.0,0.0
t448,0.0,0.0,0.0,0.0,0.0
t449,0.0,0.0,0.0,0.0,0.0
t450,0.0,0.0,0.0,0.0,0.0
t451,0.0,0.0,0.0,0.0,0.0
t452,0.12751879699248025,0.0,0.0,0.0,0.12751879699248025
t453,0.09922556390977455,0.0,0.0,0.0,0.09922556390977455
t454,0.0,0.0,0.0,0.0,0.0
t455,0.0,0.0,0.0,0.0,0.0
t456,0.0,0.0,0.0,0.0,0.0
t457,0.0,0.0,0.0,0.0,0.0
t458,0.0,0.0,0.0,0.0,0.0
t459,0.0,0.0,0.0,0.0,0.0
t460,0.0,0.0,0.0,0.0,0.0
t461,0.017932330827067133,0.0,0.0,0.0,0.017932330827067133
t462,0.15302255639097728,0.0,0.0,0.0,0.15302255639097728
t463,0.19606015037594027,0.0,0.0,0.0,0.19606015037594027
t464,0.3526691729323308,0.0,0.0,0.0,0.3526691729323308
t465,0.3128195488721808,0.0,0.0,0.0,0.3128195488721808
t466,0.19207518796992407,0.0,0.0,0.0,0.19207518796992407
t467,0.07571428571428562,0.0,0.0,0.0,0.07571428571428562
t468,0.0,0.0,0.0,0.0,0.0
t469,0.0,0.0,0.0,0.0,0.0
t470,0.0,0.0,0.0,0.0,0.0
t471,0.0,0.0,0.0,0.0,0.0
t472,0.0,0.0,0.0,0.0,0.0
t473,0.0,0.0,0.0,0.0,0.0
t474,0.05738345864661554,0.0,0.0,0.0,0.05738345864661554
t475,0.027894736842107193,0.0,0.0,0.0,0.027894736842107193
t476,0.17972180451127784,0.0,0.0,0.0,0.17972180451127784
t477,0.0832857142857133,0.0,0.0,0.0,0.0832857142857133
t478,0.0,0.0,0.0,0.0,0.0
t479,0.0,0.0,0.0,0.0,0.0
t480,0.0,0.0,0.0,0.0,0.0
t481,0.0,0.0,0.0,0.0,0.0
t482,0.0,0.0,0.0,0.0,0.0
t483,0.0,0.0,0.0,0.0,0.0
t484,0.0,0.0,0.0,0.0,0.0
t485,0.0,0.0,0.0,0.0,0.0
t486,0.07810526315789579,0.0,0.0,0.0,0.07810526315789579
t487,0.11078195488721754,0.0,0.0,0.0,0.11078195488721754
t488,0.26420300751879733,0.0,0.0,0.0,0.26420300751879733
t489,0.363428571428571,0.0,0.0,0.0,0.363428571428571
t490,0.27775187969924797,0.0,0.0,0.0,0.27775187969924797
t491,0.1462481203007524,0.0,0.0,0.0,0.1462481203007524
